order_id,customer_id,product_id,quantity,order_amount,order_status,order_date
4416,5891,9165,1,93127.57,SHIPPED,2025-02-02
4417,7748,3067,4,72414.66,CANCELLED,2025-07-03
4418,1715,3463,1,33903.45,PLACED,2024-09-01
4419,6228,2661,3,87419.14,PLACED,2024-01-23
4420,9154,3371,4,65083.81,SHIPPED,2025-03-03
4421,5110,1046,4,70485.31,PLACED,2025-06-22
4422,4460,8034,2,89170.07,DELIVERED,2025-12-19
4423,7151,9945,2,70014.21,DELIVERED,2025-10-18
4424,7084,1750,4,19412.09,DELIVERED,2024-12-10
4425,6583,8031,4,19692.68,SHIPPED,2025-08-01
4426,2195,7127,4,80907.48,SHIPPED,2025-09-02
4427,4539,4059,3,92230.13,DELIVERED,2024-01-31
4428,1800,7571,1,62570.83,SHIPPED,2024-04-29
4429,9067,2879,2,40814.85,CANCELLED,2025-06-09
4430,2421,1325,1,50774.09,PLACED,2025-06-09
4431,404,6234,3,94622.72,CANCELLED,2025-12-09
4432,6773,6591,4,77644.75,PLACED,2025-05-08
4433,6461,6282,3,15900.03,CANCELLED,2024-10-06
4434,3592,4487,1,39261.63,PLACED,2024-09-05
4435,6636,2806,2,40844.52,SHIPPED,2024-10-22
4436,5362,1466,1,41724.69,SHIPPED,2025-09-29
4437,6571,8605,2,21816.25,PLACED,2024-02-17
4438,6626,9217,2,19927.81,SHIPPED,2024-12-03
4439,3350,7362,3,62963.01,CANCELLED,2024-08-04
4440,6232,8626,4,82320.15,CANCELLED,2025-01-04
4441,4258,2313,4,16968.47,CANCELLED,2025-09-12
4442,1743,9535,4,32733.37,CANCELLED,2025-06-14
4443,6948,7203,3,10389.18,CANCELLED,2025-01-04
4444,2041,2079,2,87262.38,SHIPPED,2025-06-09
4445,6250,7443,4,11345.18,SHIPPED,2024-06-04
4446,6938,4257,2,50276.65,CANCELLED,2025-06-12
4447,6340,2386,2,44047.02,SHIPPED,2024-01-09
4448,5299,3306,1,19516.07,PLACED,2025-10-03
4449,3527,6643,3,67737.12,PLACED,2023-12-31
4450,9464,1288,3,34841.39,CANCELLED,2024-05-15
4451,1975,3465,3,48937.27,SHIPPED,2024-07-29
4452,1851,5933,3,99656.1,SHIPPED,2024-02-24
4453,3776,818,3,87256.02,PLACED,2024-05-05
4454,7834,4470,4,37161.06,DELIVERED,2024-11-07
4455,6015,4959,2,29581.82,PLACED,2024-04-18
4456,9855,7659,3,59798.0,CANCELLED,2024-07-30
4457,3213,9849,1,24574.36,DELIVERED,2025-03-19
4458,309,8785,4,58962.5,SHIPPED,2025-05-24
4459,3262,7085,4,38284.87,SHIPPED,2025-07-14
4460,83,8443,2,78073.7,PLACED,2024-11-30
4461,9674,9291,4,78008.18,PLACED,2024-08-07
4462,8925,323,1,79544.67,SHIPPED,2025-04-10
4463,3701,5636,1,2761.61,CANCELLED,2025-08-16
4464,9726,4226,1,91349.66,PLACED,2024-11-17
4465,7429,7566,4,24093.76,PLACED,2024-03-23
4466,5731,7164,2,21279.59,SHIPPED,2025-02-20
4467,615,8432,1,33860.55,SHIPPED,2025-03-20
4468,159,548,1,83984.49,SHIPPED,2024-03-11
4469,8947,735,4,82383.15,SHIPPED,2024-05-26
4470,1925,524,3,24265.49,PLACED,2024-09-17
4471,8810,861,1,71061.33,PLACED,2025-09-29
4472,7902,1308,2,28091.11,SHIPPED,2025-10-10
4473,3866,6926,3,65678.9,DELIVERED,2024-05-20
4474,9572,437,2,44866.86,CANCELLED,2024-05-03
4475,309,492,3,17674.37,SHIPPED,2025-02-19
4476,1915,2926,1,26668.33,SHIPPED,2025-08-03
4477,3578,5610,4,26128.04,SHIPPED,2024-04-30
4478,2653,6251,1,29322.63,PLACED,2024-06-26
4479,3067,341,1,36700.16,DELIVERED,2024-12-13
4480,3254,4682,2,27628.79,CANCELLED,2025-07-15
4481,2603,8319,3,60322.09,CANCELLED,2024-11-13
4482,2169,2749,1,52506.02,SHIPPED,2025-10-29
4483,1494,7884,2,71847.26,SHIPPED,2024-06-10
4484,8439,1083,4,67385.92,DELIVERED,2024-09-03
4485,2007,3530,1,58716.49,DELIVERED,2025-07-08
4486,6249,2290,4,71328.65,PLACED,2025-05-28
4487,5164,3876,1,82534.66,CANCELLED,2025-04-24
4488,7020,4478,2,56216.43,CANCELLED,2025-05-08
4489,9122,7857,4,41781.59,DELIVERED,2024-02-04
4490,1781,4901,3,28290.55,SHIPPED,2025-11-02
4491,5744,3505,1,57383.23,SHIPPED,2025-11-24
4492,4626,7091,4,62323.86,SHIPPED,2024-02-27
4493,9523,2558,3,10849.9,CANCELLED,2025-10-06
4494,9706,8096,3,81470.23,SHIPPED,2024-07-15
4495,1871,2062,4,30218.73,CANCELLED,2024-03-29
4496,8121,8182,1,80739.21,PLACED,2025-08-04
4497,743,6425,3,11978.4,SHIPPED,2025-06-26
4498,8269,1992,1,26775.7,CANCELLED,2025-02-26
4499,1017,8289,3,22667.64,PLACED,2025-08-27
4500,8275,9728,2,26066.1,DELIVERED,2025-02-21
4501,1698,1915,2,20421.78,DELIVERED,2025-11-14
4502,798,8269,1,33256.38,SHIPPED,2024-04-21
4503,8934,1226,2,29618.1,PLACED,2025-07-17
4504,5923,5037,4,10664.93,CANCELLED,2024-09-09
4505,8825,4695,2,96269.92,DELIVERED,2024-04-23
4506,9735,8964,4,39054.66,CANCELLED,2025-09-26
4507,8679,9972,1,46724.42,SHIPPED,2025-05-25
4508,8322,7946,2,40612.12,CANCELLED,2024-10-10
4509,208,8140,2,90531.16,CANCELLED,2025-07-29
4510,6691,112,2,33040.13,SHIPPED,2024-01-30
4511,5041,1410,2,32405.65,PLACED,2025-01-30
4512,6276,6994,4,48171.78,DELIVERED,2024-08-22
4513,4858,7807,2,21964.42,CANCELLED,2024-02-18
4514,2944,8068,1,22281.95,PLACED,2025-06-20
4515,1108,8299,1,92253.17,DELIVERED,2024-10-05
4516,4343,1554,3,85835.23,SHIPPED,2025-11-17
4517,4950,1422,3,74384.44,SHIPPED,2024-06-16
4518,8734,7311,1,55761.48,CANCELLED,2025-01-26
4519,9419,8442,3,58036.91,CANCELLED,2025-06-13
4520,532,8751,4,63102.31,PLACED,2025-05-09
4521,4114,9320,4,55880.74,CANCELLED,2024-02-21
4522,1108,5428,3,68248.59,SHIPPED,2024-12-28
4523,6497,1688,4,8271.47,SHIPPED,2024-11-23
4524,3476,2578,1,62703.4,SHIPPED,2025-09-07
4525,9336,5959,3,79234.87,DELIVERED,2024-11-03
4526,9940,4820,4,51285.34,DELIVERED,2024-08-21
4527,3416,5953,2,14368.42,SHIPPED,2025-03-19
4528,290,4698,4,65294.66,SHIPPED,2025-06-21
4529,610,2354,2,87933.51,SHIPPED,2025-09-05
4530,8949,7158,2,34272.68,DELIVERED,2025-11-23
4531,4331,8498,2,88162.26,PLACED,2025-01-31
4532,6971,2215,1,10828.41,DELIVERED,2025-05-07
4533,6154,6554,3,14054.38,PLACED,2024-09-07
4534,852,4524,4,33488.66,SHIPPED,2025-01-23
4535,8776,6800,4,92366.17,SHIPPED,2023-12-30
4536,8703,7757,2,89144.62,SHIPPED,2025-08-14
4537,5892,6889,3,5568.54,DELIVERED,2025-04-18
4538,7746,1424,2,17447.82,SHIPPED,2025-08-23
4539,4558,9108,4,79690.21,CANCELLED,2024-03-05
4540,1340,2247,1,59753.35,PLACED,2024-03-15
4541,2952,498,1,85482.53,SHIPPED,2025-05-16
4542,3099,8185,3,28628.2,DELIVERED,2024-06-27
4543,883,1672,3,17522.75,CANCELLED,2024-05-12
4544,924,4267,4,49579.17,PLACED,2024-11-20
4545,2825,5108,2,59063.11,DELIVERED,2024-09-04
4546,7347,6545,1,6809.85,DELIVERED,2025-08-10
4547,6473,1444,4,74029.01,PLACED,2025-07-05
4548,2293,3704,2,3803.79,CANCELLED,2024-10-05
4549,3742,8331,1,29239.99,CANCELLED,2025-04-20
4550,2534,5613,4,69801.76,SHIPPED,2023-12-27
4551,3673,2161,3,64718.22,SHIPPED,2025-04-10
4552,9383,1245,2,18560.91,DELIVERED,2024-01-31
4553,2519,48,2,22078.04,DELIVERED,2024-01-01
4554,2365,3510,3,16926.21,SHIPPED,2025-01-13
4555,4095,2538,1,14944.53,DELIVERED,2024-12-07
4556,5022,4336,4,42813.74,CANCELLED,2024-12-18
4557,5288,664,2,37495.73,DELIVERED,2024-12-08
4558,7775,4850,1,87044.33,PLACED,2025-05-06
4559,5469,7940,2,13240.77,CANCELLED,2025-08-17
4560,8432,6571,1,95300.05,CANCELLED,2024-02-04
4561,4248,6575,2,87802.76,CANCELLED,2024-02-05
4562,1938,8374,3,24717.84,SHIPPED,2025-03-05
4563,9274,419,1,62272.35,SHIPPED,2025-05-28
4564,359,1804,1,97829.39,DELIVERED,2025-02-18
4565,4440,6889,3,44931.75,CANCELLED,2024-10-17
4566,6029,8968,1,46933.55,CANCELLED,2025-03-02
4567,1036,8553,4,32862.17,SHIPPED,2024-07-06
4568,5495,693,4,26960.44,PLACED,2024-12-15
4569,1068,1133,2,99686.24,PLACED,2025-04-01
4570,9434,947,4,99275.17,DELIVERED,2024-05-05
4571,5716,6070,2,84184.67,DELIVERED,2025-02-06
4572,9694,7423,3,6248.3,PLACED,2024-09-22
4573,588,3498,2,86107.57,SHIPPED,2024-10-22
4574,2572,8472,1,94401.1,PLACED,2024-02-02
4575,8997,8267,2,10015.78,PLACED,2025-07-03
4576,4631,1431,2,47508.84,CANCELLED,2025-08-13
4577,5068,8839,1,95439.88,SHIPPED,2024-07-16
4578,5352,2216,1,57994.72,DELIVERED,2024-09-04
4579,6804,4462,1,50452.89,DELIVERED,2024-04-04
4580,83,9504,4,59890.01,CANCELLED,2024-02-25
4581,5753,6223,4,5957.7,CANCELLED,2024-07-22
4582,4247,2063,1,54980.11,DELIVERED,2024-05-11
4583,2399,2331,1,43227.14,PLACED,2024-11-11
4584,428,5378,2,77725.32,SHIPPED,2025-07-03
4585,2117,560,1,89725.61,SHIPPED,2024-06-21
4586,2618,590,3,14339.22,PLACED,2024-11-09
4587,9722,9831,1,93381.97,CANCELLED,2025-11-18
4588,8608,4997,4,62811.14,CANCELLED,2025-02-14
4589,3884,1608,1,53148.49,DELIVERED,2025-10-30
4590,3855,8302,2,82890.22,PLACED,2024-05-21
4591,139,221,1,29036.08,CANCELLED,2025-01-22
4592,2526,5055,2,15983.7,SHIPPED,2025-12-03
4593,5444,199,4,37881.35,SHIPPED,2024-12-19
4594,3572,489,1,69462.33,CANCELLED,2025-03-31
4595,9057,2181,1,62380.34,PLACED,2025-01-20
4596,3635,656,3,69123.0,CANCELLED,2024-10-19
4597,989,1383,3,70308.94,SHIPPED,2024-09-19
4598,5630,2487,2,50407.86,DELIVERED,2025-04-05
4599,1824,5829,3,5787.76,DELIVERED,2025-04-01
4600,9528,3869,2,93363.8,DELIVERED,2025-10-24
4601,2164,8263,2,33381.76,PLACED,2024-08-27
4602,342,4684,3,90638.51,SHIPPED,2025-03-02
4603,3870,6069,2,52939.2,SHIPPED,2025-12-21
4604,7907,7858,2,22466.7,CANCELLED,2025-06-28
4605,8060,3766,2,81180.7,SHIPPED,2025-07-29
4606,462,1174,4,54714.16,DELIVERED,2024-10-12
4607,3322,8832,2,42174.27,CANCELLED,2025-03-24
4608,4127,2794,4,76266.29,SHIPPED,2025-01-21
4609,251,1621,4,30814.39,DELIVERED,2024-12-20
4610,22,2124,3,72159.0,DELIVERED,2024-05-24
4611,7009,3423,4,40260.82,CANCELLED,2025-08-16
4612,157,6343,4,75112.61,SHIPPED,2024-11-04
4613,2020,5238,3,49054.76,CANCELLED,2025-10-05
4614,2415,2156,3,26664.8,SHIPPED,2024-10-09
4615,93,6244,1,49321.66,CANCELLED,2024-08-22
4616,5972,1603,4,15435.74,DELIVERED,2024-07-01
4617,7968,6247,3,7382.12,SHIPPED,2024-06-13
4618,3296,8906,4,33983.51,SHIPPED,2025-12-05
4619,8930,2501,3,8763.97,PLACED,2024-10-11
4620,492,8114,1,57180.72,DELIVERED,2025-10-07
4621,7502,9722,3,50063.63,PLACED,2025-02-06
4622,8894,2485,4,488.75,DELIVERED,2025-02-14
4623,7818,3034,4,45657.92,CANCELLED,2024-12-31
4624,9436,3348,4,77147.16,SHIPPED,2024-08-22
4625,8241,9908,2,18894.04,CANCELLED,2025-10-03
4626,1928,6814,1,18677.01,CANCELLED,2024-04-19
4627,3867,2346,4,61270.53,SHIPPED,2024-12-02
4628,1064,276,4,75024.93,DELIVERED,2025-08-14
4629,3583,1332,3,27852.1,CANCELLED,2024-02-17
4630,4510,3047,3,74214.0,SHIPPED,2025-09-21
4631,8153,2093,1,51180.85,DELIVERED,2024-12-24
4632,7656,2701,4,55578.87,DELIVERED,2024-08-25
4633,7991,6337,3,23240.58,SHIPPED,2024-01-09
4634,6462,7559,3,63244.87,PLACED,2024-07-05
4635,7376,7890,1,39196.35,CANCELLED,2025-10-30
4636,5378,9920,4,8749.52,PLACED,2024-03-21
4637,1428,3511,1,96612.85,PLACED,2025-06-19
4638,8372,3397,2,70758.42,DELIVERED,2025-10-27
4639,1643,1295,2,34115.87,PLACED,2024-03-19
4640,7788,8556,1,89983.09,SHIPPED,2025-05-12
4641,6040,7401,1,58330.08,SHIPPED,2025-10-12
4642,2543,6721,1,29997.56,PLACED,2024-11-16
4643,7039,5596,3,341.96,DELIVERED,2025-10-25
4644,8305,6689,3,95107.75,CANCELLED,2025-04-09
4645,3234,51,4,62412.42,CANCELLED,2024-11-26
4646,5802,5253,3,88943.24,CANCELLED,2024-08-02
4647,8117,3731,3,49087.15,DELIVERED,2024-07-20
4648,9067,2945,4,69992.34,SHIPPED,2024-07-09
4649,6567,1819,3,63136.93,CANCELLED,2025-07-11
4650,3480,6930,3,99305.36,CANCELLED,2024-03-25
4651,5217,4938,3,72347.76,PLACED,2025-05-24
4652,4443,237,1,29128.16,CANCELLED,2024-10-26
4653,6551,2126,3,43262.07,CANCELLED,2025-04-30
4654,6156,7928,1,65883.84,DELIVERED,2024-12-09
4655,6816,2887,4,73419.38,DELIVERED,2025-03-23
4656,7606,2820,2,47410.14,SHIPPED,2024-09-27
4657,3046,6194,2,36336.38,CANCELLED,2025-01-10
4658,3588,1306,1,78146.44,CANCELLED,2025-05-10
4659,4460,5088,4,67137.74,DELIVERED,2025-05-16
4660,1283,6110,1,86287.97,SHIPPED,2025-03-24
4661,4497,3151,1,41767.79,SHIPPED,2025-01-06
4662,1834,7724,3,27790.83,SHIPPED,2025-08-01
4663,5010,3863,1,71597.66,SHIPPED,2025-09-23
4664,7370,7133,3,58054.78,PLACED,2024-12-12
4665,3224,3477,2,50791.99,SHIPPED,2025-09-28
4666,9628,8448,3,25364.97,DELIVERED,2024-10-02
4667,3412,76,1,96763.31,PLACED,2025-02-13
4668,3393,5112,3,61303.58,PLACED,2024-03-28
4669,7844,8432,2,83802.11,DELIVERED,2025-09-26
4670,5765,4159,3,50922.42,DELIVERED,2025-06-26
4671,5441,3390,4,47190.16,SHIPPED,2025-10-15
4672,3562,6234,2,20322.82,DELIVERED,2025-07-27
4673,7422,9323,2,748.73,SHIPPED,2025-01-21
4674,8013,4452,1,35830.46,CANCELLED,2025-12-18
4675,1516,584,1,94197.85,DELIVERED,2025-03-05
4676,8651,120,1,7784.62,SHIPPED,2025-01-11
4677,4460,5566,1,17088.97,SHIPPED,2025-08-01
4678,6390,1930,4,60441.73,PLACED,2025-02-19
4679,5726,902,2,13941.08,PLACED,2025-12-11
4680,5507,8934,2,9749.44,CANCELLED,2025-03-24
4681,2130,4012,1,99573.64,CANCELLED,2024-12-02
4682,151,5181,3,92230.26,DELIVERED,2024-06-02
4683,3325,9082,3,67442.99,SHIPPED,2024-07-05
4684,6361,2045,2,75250.02,DELIVERED,2025-11-29
4685,7042,5011,3,12088.89,DELIVERED,2025-05-31
4686,1576,5020,4,99036.18,SHIPPED,2024-09-25
4687,1227,9856,4,25330.81,PLACED,2025-09-13
4688,4754,3633,1,87607.12,DELIVERED,2025-01-24
4689,9638,4828,2,19671.77,CANCELLED,2025-05-13
4690,9202,5387,3,35369.05,SHIPPED,2024-01-29
4691,9921,8888,2,5826.52,DELIVERED,2024-05-19
4692,6797,3606,4,74880.37,CANCELLED,2024-03-23
4693,8845,7937,2,24664.62,SHIPPED,2024-04-21
4694,6229,7717,2,57791.72,SHIPPED,2025-10-19
4695,3971,1527,3,86572.48,DELIVERED,2024-09-30
4696,7369,7490,1,46150.36,CANCELLED,2025-02-14
4697,5607,3903,4,13717.53,DELIVERED,2024-03-04
4698,8086,2413,4,1375.62,PLACED,2025-11-08
4699,7959,1742,2,48036.64,CANCELLED,2024-03-20
4700,9253,3352,1,55429.45,PLACED,2025-07-02
4701,1607,72,4,7709.78,PLACED,2025-10-07
4702,707,1929,4,85645.9,SHIPPED,2024-02-28
4703,30,5072,4,44932.95,DELIVERED,2024-11-08
4704,1875,8429,3,88443.89,SHIPPED,2025-06-26
4705,1572,7214,4,29062.58,CANCELLED,2024-08-16
4706,582,2255,1,96201.32,SHIPPED,2025-11-15
4707,8707,810,2,74675.34,DELIVERED,2025-02-13
4708,1447,469,2,73654.03,SHIPPED,2025-09-01
4709,1226,5484,3,22946.89,CANCELLED,2024-10-16
4710,7581,6417,1,51823.97,DELIVERED,2025-03-24
4711,5619,4814,2,82861.98,DELIVERED,2024-01-25
4712,3175,7975,2,50826.82,CANCELLED,2024-02-24
4713,2345,5065,3,44513.26,DELIVERED,2024-11-07
4714,1659,7369,4,42434.74,CANCELLED,2025-08-17
4715,9079,5622,3,88584.9,SHIPPED,2025-10-30
4716,6422,175,1,22052.42,PLACED,2024-05-30
4717,8760,6157,2,57742.92,PLACED,2025-05-07
4718,7708,7010,4,77205.47,PLACED,2025-08-31
4719,1475,5245,1,13264.81,DELIVERED,2024-06-24
4720,2674,4623,1,59958.56,SHIPPED,2024-04-17
4721,8954,9216,1,81515.5,CANCELLED,2025-06-21
4722,9254,6867,4,64753.79,SHIPPED,2024-01-10
4723,2040,4189,2,48009.8,CANCELLED,2025-12-02
4724,2592,4284,4,11304.94,DELIVERED,2024-03-19
4725,245,5129,4,80317.68,CANCELLED,2025-01-17
4726,1779,6311,4,63714.28,DELIVERED,2024-06-08
4727,5907,8986,1,79721.87,SHIPPED,2025-11-06
4728,7669,1955,1,92963.22,SHIPPED,2025-12-12
4729,8931,1632,1,75831.5,SHIPPED,2024-09-06
4730,8261,6875,4,55882.9,SHIPPED,2024-06-09
4731,3192,3120,4,16590.55,SHIPPED,2024-11-03
4732,377,1942,2,80669.24,PLACED,2025-07-31
4733,7055,5949,3,37744.39,SHIPPED,2025-06-04
4734,3974,671,4,55790.5,CANCELLED,2025-07-29
4735,5977,4027,3,40387.29,PLACED,2024-01-18
4736,3815,1704,3,1331.64,PLACED,2025-11-11
4737,7431,4542,2,58208.69,CANCELLED,2025-04-04
4738,8449,3433,2,19134.43,DELIVERED,2025-01-04
4739,9354,3523,4,99815.56,DELIVERED,2025-04-26
4740,9830,3549,1,58859.17,DELIVERED,2025-08-20
4741,906,6365,4,59418.21,DELIVERED,2023-12-24
4742,1089,1193,1,56169.2,CANCELLED,2024-02-07
4743,332,9404,1,10917.94,SHIPPED,2024-12-21
4744,6386,1635,2,86086.11,SHIPPED,2025-02-05
4745,9272,7317,3,7447.62,SHIPPED,2025-07-31
4746,4217,5892,2,21201.21,DELIVERED,2024-06-26
4747,8215,7849,2,98924.68,CANCELLED,2024-04-30
4748,2355,4865,4,38181.65,PLACED,2024-07-06
4749,7575,5272,2,92895.0,CANCELLED,2025-10-19
4750,839,7414,2,98925.84,DELIVERED,2025-02-03
4751,5036,2210,4,31733.4,PLACED,2025-10-28
4752,1960,276,1,76207.84,CANCELLED,2024-01-27
4753,9151,1842,2,73349.29,CANCELLED,2025-05-15
4754,5676,7058,2,67433.09,CANCELLED,2025-09-13
4755,2128,5406,1,75982.9,PLACED,2025-05-29
4756,7736,4351,4,91228.13,PLACED,2025-10-26
4757,2564,464,4,11402.15,CANCELLED,2024-02-07
4758,8208,919,4,2605.25,SHIPPED,2025-03-01
4759,9015,2121,4,77459.35,SHIPPED,2024-09-13
4760,8932,7363,2,75078.67,PLACED,2025-01-05
4761,3844,8990,2,10072.56,DELIVERED,2025-04-07
4762,9970,5517,1,31609.13,CANCELLED,2024-12-10
4763,4554,2280,3,18868.56,SHIPPED,2024-08-11
4764,9590,5557,3,29528.09,CANCELLED,2025-07-09
4765,3666,6728,3,89328.04,PLACED,2024-09-24
4766,6956,7110,4,4763.56,DELIVERED,2025-03-07
4767,12,7475,4,10859.81,SHIPPED,2024-06-15
4768,7382,5575,3,72551.18,CANCELLED,2024-05-11
4769,8454,496,3,11879.42,CANCELLED,2025-10-07
4770,5935,2137,4,47052.57,SHIPPED,2024-04-24
4771,7298,207,4,62329.14,DELIVERED,2025-12-11
4772,5579,5265,2,23420.49,SHIPPED,2025-05-01
4773,7549,4980,3,46766.73,PLACED,2024-01-24
4774,8694,258,4,77221.29,SHIPPED,2024-09-17
4775,8013,9432,2,77962.29,SHIPPED,2025-08-08
4776,5225,4618,1,61925.08,CANCELLED,2025-04-25
4777,7282,745,1,91676.69,PLACED,2025-05-26
4778,8403,4065,3,79497.84,DELIVERED,2025-07-28
4779,4215,8678,1,48720.0,CANCELLED,2024-06-09
4780,4608,9259,2,29172.88,SHIPPED,2024-09-02
4781,6538,4057,2,51194.33,CANCELLED,2025-10-01
4782,4964,7969,2,62428.46,PLACED,2025-11-29
4783,8103,4863,2,58441.88,SHIPPED,2024-03-28
4784,7748,8449,1,23288.4,SHIPPED,2025-01-27
4785,1668,6315,2,54359.79,PLACED,2024-04-03
4786,8200,1580,4,82813.76,CANCELLED,2025-09-22
4787,4121,2513,2,9295.0,CANCELLED,2024-12-01
4788,8049,6546,2,94978.4,DELIVERED,2024-02-28
4789,1233,9146,3,76767.39,PLACED,2025-09-22
4790,5654,5159,3,26217.6,CANCELLED,2024-11-03
4791,7780,5904,1,20986.37,PLACED,2025-11-25
4792,4302,8889,4,72565.4,PLACED,2025-07-04
4793,9703,7550,3,33933.62,PLACED,2025-07-25
4794,858,2393,1,76403.75,CANCELLED,2025-12-07
4795,4283,20,2,52707.14,CANCELLED,2025-01-30
4796,67,3134,2,41952.13,DELIVERED,2024-10-29
4797,6766,7736,1,31816.78,DELIVERED,2025-01-07
4798,3691,1548,4,65263.18,DELIVERED,2024-05-26
4799,4387,2178,3,15474.73,CANCELLED,2024-08-20
4800,264,7103,4,290.69,CANCELLED,2024-06-03
4801,9754,5201,1,16480.13,SHIPPED,2024-08-14
4802,3141,9100,2,13647.54,DELIVERED,2024-03-17
4803,5850,5607,3,48473.94,SHIPPED,2024-04-25
4804,3489,8899,3,73371.58,SHIPPED,2025-10-14
4805,4132,4843,1,94601.35,PLACED,2024-08-29
4806,5500,2556,2,6851.97,CANCELLED,2025-12-17
4807,3339,8709,2,10776.75,DELIVERED,2025-03-20
4808,3675,8635,2,4886.54,DELIVERED,2024-07-13
4809,8765,6682,1,54765.7,SHIPPED,2024-06-13
4810,816,6968,1,40854.56,CANCELLED,2024-09-14
4811,555,2793,2,10944.45,PLACED,2024-12-29
4812,4303,7853,1,44916.84,SHIPPED,2025-10-25
4813,2305,3959,3,62831.73,DELIVERED,2025-07-10
4814,1818,767,4,41883.98,PLACED,2025-08-19
4815,5321,7749,1,77178.77,DELIVERED,2024-06-28
4816,2812,4457,3,50799.44,PLACED,2025-12-17
4817,5037,2989,3,37808.57,SHIPPED,2024-12-27
4818,194,9770,1,40182.5,SHIPPED,2024-09-05
4819,4741,5633,4,96863.55,SHIPPED,2025-12-16
4820,5754,4898,2,902.95,DELIVERED,2024-02-11
4821,8121,9868,3,49018.41,SHIPPED,2025-05-27
4822,674,3702,1,71757.91,PLACED,2024-05-24
4823,3068,1445,2,31527.46,CANCELLED,2024-12-17
4824,3354,6381,2,21134.83,CANCELLED,2025-12-08
4825,5861,1771,3,11166.17,DELIVERED,2025-04-06
4826,8767,5855,2,63056.73,DELIVERED,2024-04-28
4827,4644,8581,3,85905.03,CANCELLED,2025-02-22
4828,661,5616,1,77137.78,SHIPPED,2024-02-02
4829,8489,5614,3,38843.04,SHIPPED,2024-10-24
4830,9477,9271,2,39207.0,DELIVERED,2024-10-07
4831,6114,7427,2,52000.01,SHIPPED,2025-10-19
4832,6290,6406,3,22330.14,PLACED,2023-12-31
4833,1509,1771,4,34101.98,CANCELLED,2025-05-29
4834,7752,3659,2,47147.77,SHIPPED,2025-05-12
4835,2444,9425,3,11346.53,PLACED,2024-11-28
4836,10000,3049,3,30987.47,PLACED,2025-08-23
4837,7774,1288,2,28186.45,CANCELLED,2025-09-02
4838,4820,2791,4,57737.76,PLACED,2024-01-10
4839,8653,1105,3,10027.2,PLACED,2024-03-19
4840,4994,8635,2,47865.27,PLACED,2025-06-01
4841,5358,7090,2,15595.73,SHIPPED,2024-05-22
4842,1597,9864,4,49199.2,SHIPPED,2025-08-22
4843,9143,2493,2,470.27,SHIPPED,2025-12-16
4844,539,8164,1,28292.42,SHIPPED,2024-11-28
4845,2122,5554,2,5805.76,SHIPPED,2025-11-18
4846,4708,4491,3,48750.91,PLACED,2025-12-13
4847,7606,4103,1,38155.77,CANCELLED,2025-04-01
4848,6629,9573,3,31185.7,DELIVERED,2024-06-06
4849,7832,802,2,25468.0,SHIPPED,2024-07-13
4850,4141,1553,1,30505.85,DELIVERED,2024-09-27
4851,4671,9623,1,66264.01,CANCELLED,2024-12-13
4852,7029,7151,2,76732.5,DELIVERED,2025-07-07
4853,5963,7979,4,28968.44,DELIVERED,2024-10-28
4854,1439,851,4,17561.93,CANCELLED,2025-11-18
4855,9858,2909,2,33513.87,PLACED,2024-12-16
4856,1906,1816,1,59789.64,SHIPPED,2025-01-20
4857,3545,4907,3,57332.04,DELIVERED,2024-12-18
4858,1123,7285,3,16653.66,PLACED,2025-03-11
4859,4838,6334,1,96648.02,PLACED,2023-12-23
4860,291,7509,3,28906.94,DELIVERED,2024-11-25
4861,1989,8760,3,23997.72,DELIVERED,2025-05-22
4862,2304,309,3,71541.84,SHIPPED,2025-04-23
4863,3821,7960,1,27606.72,DELIVERED,2024-03-16
4864,9589,3269,2,19362.4,CANCELLED,2024-11-15
4865,9763,816,2,2837.72,DELIVERED,2025-05-28
4866,4899,3205,3,57191.07,PLACED,2024-11-22
4867,1798,3415,1,34203.73,PLACED,2024-03-02
4868,8768,6432,1,81327.02,DELIVERED,2025-09-08
4869,6002,7100,2,66090.38,SHIPPED,2025-06-10
4870,7039,2840,3,60326.46,SHIPPED,2025-12-05
4871,2018,3379,2,757.24,PLACED,2024-06-19
4872,9244,8279,2,9499.86,CANCELLED,2024-09-01
4873,7525,6449,2,18728.4,DELIVERED,2024-03-09
4874,6997,7354,3,56920.34,SHIPPED,2024-05-28
4875,7398,4187,4,54076.37,SHIPPED,2025-08-01
4876,3291,7931,3,12716.44,DELIVERED,2024-11-02
4877,7541,6161,2,29956.67,SHIPPED,2025-12-14
4878,6588,6378,2,8455.96,DELIVERED,2024-10-07
4879,7544,4793,2,72208.84,CANCELLED,2025-09-27
4880,2960,1262,2,69619.52,CANCELLED,2024-05-10
4881,1541,7898,2,3884.38,CANCELLED,2024-07-12
4882,5664,6321,4,59471.34,SHIPPED,2024-04-13
4883,8806,4235,4,35466.85,SHIPPED,2025-08-11
4884,2381,224,4,5846.9,CANCELLED,2024-11-02
4885,2641,9179,3,28389.08,PLACED,2024-08-04
4886,9465,1780,1,11882.65,CANCELLED,2024-08-17
4887,3984,9216,2,21977.54,SHIPPED,2024-01-11
4888,7595,6159,4,11824.9,DELIVERED,2025-03-10
4889,2775,4633,4,68575.17,PLACED,2025-07-16
4890,8784,2735,4,88620.67,CANCELLED,2025-05-12
